Time Out,Event,Wilayah,Gender,Metode Pembayaran,Durasi Pembayaran,Premi,Usia
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,26
54,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,46
57,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,46
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
11,1,3,Laki-laki,Bulanan,>120,<=2.5jt,39
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,39
3,1,2,Laki-laki,Bulanan,60-120,<=2.5jt,48
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,49
45,0,3,Perempuan,Bulanan,60-120,<=2.5jt,38
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
3,1,2,Laki-laki,Bulanan,>120,<=2.5jt,29
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,25
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,19
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,33
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,30
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,25
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,35
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,42
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
7,1,3,Perempuan,Bulanan,>120,<=2.5jt,33
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,26
27,0,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,48
26,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
41,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,21
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,50
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
6,0,2,Laki-laki,Triwulan,<=60,<=2.5jt,38
37,0,3,Perempuan,Bulanan,>120,<=2.5jt,38
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,26
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,37
13,1,3,Laki-laki,Bulanan,>120,<=2.5jt,17
36,1,3,Perempuan,Tahunan,<=60,2.5jt-10jt,37
5,0,3,Perempuan,Triwulan,<=60,<=2.5jt,33
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
18,1,3,Perempuan,Bulanan,>120,<=2.5jt,33
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,43
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,25
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,44
24,0,3,Perempuan,Bulanan,>120,<=2.5jt,18
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,48
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,45
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,19
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,46
3,0,3,Laki-laki,Bulanan,>120,<=2.5jt,24
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,25
55,0,3,Laki-laki,Bulanan,>120,<=2.5jt,23
21,0,3,Perempuan,Triwulan,<=60,<=2.5jt,24
9,1,3,Perempuan,Triwulan,<=60,<=2.5jt,47
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
12,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,26
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,40
1,1,2,Perempuan,Bulanan,>120,<=2.5jt,45
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,23
36,0,3,Laki-laki,Bulanan,>120,<=2.5jt,20
60,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,25
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,45
24,0,2,Laki-laki,Semester,<=60,<=2.5jt,25
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,35
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,35
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,41
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,31
12,1,3,Laki-laki,Semester,<=60,<=2.5jt,28
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,48
3,1,3,Perempuan,Bulanan,60-120,<=2.5jt,45
6,1,3,Perempuan,Semester,<=60,<=2.5jt,44
45,0,3,Perempuan,Bulanan,>120,<=2.5jt,43
1,1,2,Laki-laki,Bulanan,>120,<=2.5jt,48
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,27
12,1,2,Laki-laki,Triwulan,<=60,<=2.5jt,35
14,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,33
21,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,34
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
26,0,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,21
3,0,3,Laki-laki,Bulanan,>120,<=2.5jt,37
7,1,3,Perempuan,Bulanan,60-120,<=2.5jt,37
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,50
37,1,3,Laki-laki,Bulanan,>120,<=2.5jt,20
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,28
11,1,2,Laki-laki,Bulanan,>120,<=2.5jt,24
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,49
12,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,27
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,25
16,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
33,0,3,Laki-laki,Bulanan,>120,<=2.5jt,37
11,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
15,1,3,Perempuan,Bulanan,60-120,<=2.5jt,47
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,47
4,1,2,Perempuan,Bulanan,60-120,<=2.5jt,29
24,0,2,Perempuan,Semester,<=60,<=2.5jt,44
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
60,0,2,Laki-laki,Tahunan,<=60,2.5jt-10jt,36
48,0,3,Perempuan,Bulanan,>120,<=2.5jt,35
30,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
16,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,33
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,28
45,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,30
60,0,3,Laki-laki,Semester,<=60,2.5jt-10jt,35
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,24
50,0,3,Laki-laki,Bulanan,>120,<=2.5jt,25
36,0,3,Perempuan,Bulanan,>120,<=2.5jt,31
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,30
1,1,2,Laki-laki,Bulanan,>120,<=2.5jt,53
33,0,3,Perempuan,Bulanan,60-120,<=2.5jt,44
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
3,0,3,Laki-laki,Bulanan,>120,<=2.5jt,46
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,41
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,29
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,29
24,1,3,Perempuan,Tahunan,<=60,2.5jt-10jt,31
11,0,2,Perempuan,Bulanan,>120,<=2.5jt,22
1,0,3,Perempuan,Bulanan,60-120,<=2.5jt,45
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,31
30,0,3,Perempuan,Bulanan,>120,<=2.5jt,40
24,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,22
11,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
1,1,2,Laki-laki,Bulanan,>120,<=2.5jt,28
7,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
26,0,3,Laki-laki,Bulanan,>120,<=2.5jt,26
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
52,0,2,Laki-laki,Bulanan,>120,<=2.5jt,32
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,24
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,49
36,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,34
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,27
33,0,3,Laki-laki,Bulanan,>120,<=2.5jt,50
32,0,3,Perempuan,Bulanan,>120,<=2.5jt,18
44,0,3,Laki-laki,Bulanan,>120,<=2.5jt,48
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,27
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,36
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
12,1,2,Laki-laki,Tahunan,<=60,>10jt,37
6,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,43
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,32
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
9,0,3,Laki-laki,Bulanan,>120,<=2.5jt,32
29,0,3,Perempuan,Bulanan,>120,<=2.5jt,37
46,0,3,Perempuan,Bulanan,>120,<=2.5jt,38
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,32
39,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,44
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,23
52,0,3,Laki-laki,Bulanan,>120,<=2.5jt,32
12,1,3,Perempuan,Triwulan,<=60,<=2.5jt,33
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,40
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,50
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,39
12,1,3,Laki-laki,Tahunan,<=60,>10jt,48
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
54,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,28
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,32
21,0,3,Perempuan,Bulanan,>120,<=2.5jt,28
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,30
6,1,3,Perempuan,Bulanan,>120,<=2.5jt,23
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,40
21,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
9,0,2,Perempuan,Triwulan,<=60,<=2.5jt,46
15,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
9,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,28
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,39
10,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,50
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,42
37,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,44
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,20
14,0,3,Laki-laki,Bulanan,>120,<=2.5jt,21
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,26
12,1,3,Perempuan,Bulanan,60-120,<=2.5jt,35
43,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,41
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,30
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,26
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,37
8,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
2,1,2,Laki-laki,Bulanan,60-120,<=2.5jt,31
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,40
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,39
55,0,3,Laki-laki,Semester,<=60,<=2.5jt,34
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,45
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
40,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,46
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,47
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,50
13,1,3,Perempuan,Bulanan,>120,<=2.5jt,49
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,32
12,0,3,Laki-laki,Bulanan,>120,<=2.5jt,37
12,1,3,Laki-laki,Semester,<=60,<=2.5jt,48
12,0,3,Perempuan,Bulanan,>120,<=2.5jt,37
19,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,46
12,1,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,28
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,50
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,43
11,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
12,1,3,Perempuan,Tahunan,<=60,2.5jt-10jt,17
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,42
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
53,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,41
38,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,41
22,0,3,Perempuan,Bulanan,>120,<=2.5jt,29
56,0,3,Perempuan,Bulanan,>120,<=2.5jt,40
13,0,3,Perempuan,Bulanan,60-120,<=2.5jt,28
15,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
1,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,36
30,0,3,Laki-laki,Bulanan,>120,<=2.5jt,42
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,33
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,26
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,26
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,28
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,34
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,48
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,45
6,0,3,Perempuan,Bulanan,60-120,<=2.5jt,42
9,1,3,Perempuan,Bulanan,>120,<=2.5jt,40
12,0,3,Perempuan,Bulanan,60-120,<=2.5jt,29
12,1,3,Perempuan,Tahunan,<=60,<=2.5jt,39
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,32
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,50
2,1,2,Perempuan,Bulanan,>120,<=2.5jt,42
39,1,3,Perempuan,Triwulan,<=60,<=2.5jt,44
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,29
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,41
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,27
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,49
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,21
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
30,0,3,Perempuan,Triwulan,<=60,<=2.5jt,38
50,0,2,Perempuan,Bulanan,>120,<=2.5jt,25
6,0,3,Perempuan,Triwulan,<=60,<=2.5jt,31
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,27
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,46
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,25
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
45,0,3,Perempuan,Bulanan,>120,<=2.5jt,32
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,32
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
9,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
60,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,25
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
24,0,2,Perempuan,Bulanan,>120,<=2.5jt,26
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
31,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
5,0,3,Perempuan,Bulanan,>120,<=2.5jt,36
3,1,2,Perempuan,Triwulan,<=60,<=2.5jt,27
12,0,2,Perempuan,Tahunan,<=60,2.5jt-10jt,29
12,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,43
12,0,3,Laki-laki,Tahunan,<=60,<=2.5jt,29
51,0,3,Laki-laki,Semester,<=60,<=2.5jt,30
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,28
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,28
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,42
5,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,46
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,22
24,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
2,1,3,Perempuan,Bulanan,60-120,<=2.5jt,43
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,41
49,0,3,Perempuan,Bulanan,60-120,<=2.5jt,40
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,18
6,0,3,Laki-laki,Semester,<=60,<=2.5jt,28
6,1,3,Perempuan,Triwulan,<=60,<=2.5jt,42
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,35
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,34
6,1,3,Laki-laki,Semester,<=60,<=2.5jt,34
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,26
25,0,3,Perempuan,Bulanan,>120,<=2.5jt,24
3,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,45
25,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,22
31,0,3,Laki-laki,Bulanan,>120,<=2.5jt,47
7,1,3,Laki-laki,Bulanan,>120,<=2.5jt,34
12,0,3,Laki-laki,Semester,<=60,<=2.5jt,41
6,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,44
53,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,21
8,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
40,0,3,Perempuan,Semester,<=60,<=2.5jt,36
7,1,3,Laki-laki,Bulanan,>120,<=2.5jt,37
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,21
23,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,28
39,0,3,Laki-laki,Bulanan,>120,<=2.5jt,48
36,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,27
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,49
9,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,49
34,0,3,Laki-laki,Bulanan,>120,<=2.5jt,27
38,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,40
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,31
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,49
45,0,2,Perempuan,Bulanan,60-120,<=2.5jt,45
3,1,3,Perempuan,Bulanan,60-120,<=2.5jt,44
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,47
16,0,3,Perempuan,Bulanan,>120,<=2.5jt,37
9,1,3,Laki-laki,Bulanan,>120,<=2.5jt,35
28,0,3,Perempuan,Bulanan,>120,<=2.5jt,38
27,0,3,Laki-laki,Bulanan,>120,<=2.5jt,20
6,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,45
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,32
39,0,3,Perempuan,Tahunan,<=60,2.5jt-10jt,36
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
12,1,3,Laki-laki,Semester,<=60,<=2.5jt,32
6,0,3,Perempuan,Bulanan,>120,<=2.5jt,39
30,0,3,Perempuan,Triwulan,<=60,<=2.5jt,34
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,40
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,38
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,36
24,1,3,Perempuan,Tahunan,<=60,<=2.5jt,38
42,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,42
3,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
2,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,43
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,33
36,0,3,Perempuan,Bulanan,>120,<=2.5jt,46
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,37
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
3,1,3,Laki-laki,Bulanan,>120,<=2.5jt,38
45,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,49
6,0,3,Perempuan,Bulanan,>120,<=2.5jt,47
10,1,3,Perempuan,Bulanan,>120,<=2.5jt,25
49,0,3,Laki-laki,Bulanan,>120,<=2.5jt,24
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,31
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,45
27,0,3,Laki-laki,Bulanan,>120,<=2.5jt,43
7,1,3,Laki-laki,Bulanan,>120,<=2.5jt,23
23,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,27
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,47
1,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,22
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,28
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
1,1,2,Perempuan,Bulanan,60-120,<=2.5jt,48
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,27
42,0,3,Perempuan,Bulanan,>120,<=2.5jt,27
6,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
30,0,3,Laki-laki,Bulanan,>120,<=2.5jt,50
25,0,3,Perempuan,Bulanan,>120,<=2.5jt,20
3,0,3,Laki-laki,Bulanan,>120,<=2.5jt,35
2,0,3,Perempuan,Bulanan,60-120,<=2.5jt,45
3,0,3,Laki-laki,Triwulan,<=60,<=2.5jt,40
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,46
34,0,2,Laki-laki,Bulanan,>120,<=2.5jt,37
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,52
54,0,3,Laki-laki,Bulanan,>120,<=2.5jt,20
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,45
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,35
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,40
59,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,45
46,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,31
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,31
35,1,3,Perempuan,Bulanan,>120,<=2.5jt,38
11,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,29
30,0,3,Laki-laki,Bulanan,>120,<=2.5jt,48
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,32
18,0,3,Laki-laki,Bulanan,>120,<=2.5jt,28
16,0,3,Perempuan,Triwulan,<=60,<=2.5jt,42
4,1,3,Laki-laki,Bulanan,60-120,<=2.5jt,34
1,0,3,Laki-laki,Bulanan,>120,<=2.5jt,36
51,0,3,Laki-laki,Bulanan,>120,<=2.5jt,29
13,0,2,Perempuan,Tahunan,<=60,>10jt,30
30,0,3,Perempuan,Bulanan,60-120,<=2.5jt,33
3,0,3,Perempuan,Triwulan,<=60,<=2.5jt,28
17,0,3,Perempuan,Bulanan,60-120,<=2.5jt,37
2,0,3,Perempuan,Bulanan,>120,<=2.5jt,42
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,52
39,1,3,Perempuan,Triwulan,<=60,<=2.5jt,31
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
47,0,3,Perempuan,Triwulan,<=60,<=2.5jt,24
2,0,3,Laki-laki,Bulanan,60-120,<=2.5jt,24
5,1,3,Laki-laki,Bulanan,>120,<=2.5jt,44
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,44
40,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
9,1,2,Perempuan,Bulanan,>120,<=2.5jt,45
3,0,2,Laki-laki,Bulanan,60-120,<=2.5jt,34
3,0,3,Perempuan,Bulanan,>120,<=2.5jt,25
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,23
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,26
8,1,3,Perempuan,Bulanan,60-120,<=2.5jt,49
9,1,3,Perempuan,Bulanan,>120,<=2.5jt,49
5,0,3,Perempuan,Bulanan,>120,<=2.5jt,28
7,1,3,Perempuan,Bulanan,>120,<=2.5jt,43
6,1,3,Perempuan,Semester,<=60,<=2.5jt,40
1,0,3,Perempuan,Bulanan,>120,<=2.5jt,37
22,0,3,Perempuan,Triwulan,<=60,<=2.5jt,28
18,1,3,Laki-laki,Bulanan,>120,<=2.5jt,43
4,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
13,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
2,1,3,Laki-laki,Bulanan,>120,<=2.5jt,40
6,1,3,Perempuan,Bulanan,>120,<=2.5jt,47
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,28
13,0,3,Perempuan,Semester,<=60,<=2.5jt,35
3,1,3,Perempuan,Triwulan,<=60,<=2.5jt,41
14,0,3,Laki-laki,Bulanan,>120,<=2.5jt,39
13,0,3,Laki-laki,Tahunan,<=60,2.5jt-10jt,30
5,0,3,Laki-laki,Bulanan,>120,<=2.5jt,44
6,1,3,Laki-laki,Bulanan,>120,<=2.5jt,43
4,1,3,Perempuan,Bulanan,60-120,<=2.5jt,53
54,0,3,Perempuan,Triwulan,<=60,<=2.5jt,33
13,0,3,Laki-laki,Bulanan,>120,<=2.5jt,22
3,1,3,Laki-laki,Triwulan,<=60,<=2.5jt,27
1,1,3,Perempuan,Bulanan,60-120,<=2.5jt,24
24,1,3,Perempuan,Bulanan,60-120,<=2.5jt,34
2,0,2,Perempuan,Bulanan,60-120,<=2.5jt,49
18,1,3,Perempuan,Bulanan,60-120,<=2.5jt,33
6,1,2,Perempuan,Triwulan,<=60,<=2.5jt,26
5,1,3,Perempuan,Bulanan,>120,<=2.5jt,27
2,1,3,Perempuan,Bulanan,>120,<=2.5jt,34
4,1,3,Laki-laki,Bulanan,>120,<=2.5jt,34
6,1,3,Laki-laki,Bulanan,>120,<=2.5jt,42
8,1,3,Laki-laki,Bulanan,>120,<=2.5jt,24
1,1,3,Laki-laki,Bulanan,>120,<=2.5jt,29
8,1,2,Perempuan,Bulanan,60-120,<=2.5jt,32
2,0,3,Laki-laki,Bulanan,>120,<=2.5jt,33
11,1,3,Perempuan,Bulanan,>120,<=2.5jt,44
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,46
15,1,3,Perempuan,Triwulan,<=60,<=2.5jt,34
8,1,3,Perempuan,Bulanan,>120,<=2.5jt,47
1,1,3,Perempuan,Bulanan,>120,<=2.5jt,29
39,1,3,Perempuan,Triwulan,<=60,<=2.5jt,24
46,0,3,Perempuan,Bulanan,60-120,<=2.5jt,30
52,0,3,Perempuan,Bulanan,>120,<=2.5jt,48
